competitor_list_price,competitor_markdown_price,competitor_product_id,competitor_product_name,competitor_model,competitor_product_url,competitor_laptop_type,competitor_screen_size,competitor_operating_system,competitor_processor_series,competitor_processor_model,competitor_graphics,competitor_harddrive_capacity,competitor_ram_capacity,competitor_touchscreen,competitor_display_resolution,competitor_optical_drive,competitor_keyboard_backlit,competitor_warranty,seller_name,stock,Block_data,time_stamp
,6749,55004606,Notebook Gamer Dell NVIDIA GeForce GTX 1650 Core i5-9300H 8GB 512GB SSD Tela Full HD 15.6” Windows 10 G3-3590-A50P,,https://www.pontofrio.com.br/notebook-gamer-dell-nvidia-geforce-gtx-1650-core-i5-9300h-8gb-512gb-ssd-tela-full-hd-15-6-windows-10-g3-3590-a50p/p/55004606,,,,,,,,,,,,,,Pontofrio,,"Tipo|Notebook GamerProcessador|Intel® Core™ i5-9300H Quad Core 2.40 GHz com Turbo Max até 4.10 GHzSistema operacional|Windows 10 Home Single Language 64 bits Português-BRUnidade óptica|Não possuiLeitor de cartão|SDLeitor de cartão|SDHCLeitor de cartão|SDXCLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|HD (720p)Características Gerais|- Tela LED Full HD WVA Antirreflexo, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Webcam com Dual Digital Microphone Array
- Microfone integradoCache|8 MBChipset|Integrado ao processadorMemória Flash|512 GBTipo de tela|LCD LEDCor|PretoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2666 MHz (4 GB x 2)Expansão da memória até|32 GBDisco rígido (HD)|Não se aplicaPortas USB|1 (3.1), 2 (2.0), 1 (Tipo-C DisplayPort Alt-Mode)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook Gamer
- Adaptador AC
- Cabo de força
- ManuaisConexão HDMI|simRede|10/100Softwares inclusos|- Alienware Command Center
- Dell Digital Delivery
- Dell Mobile Connect
- Dell Recovery Environment
- DropBox
- Microsoft Office Trial
- Antivírus McAfee 15 meses MultiDeviceBateria|3 células 51 WhOutras conexões|RJ45Placa de vídeo|Dedicada, com tecnologia NVIDIA GeForce GTX 1650 até 4GB GDDR5 de memória*Placa de som|Integrada, com Nahimic audioTeclado|Padrão internacional, com iluminação azul, marcações no WASD e resistente a respingosMouse|Touchpad de precisãoTipo de memória|DDR4Observações|*A memória dedicada da placa de vídeo fica oculta, pois devido a algumas configurações de fábrica, para economia de energia, a memória dedicada é desativada quando o produto não está conectado à energia elétrica.

Garantia em domicílio em 24 horas. Exclusividade Dell.

Válida para todos os produtos lançados no Varejo.

O que é?
Além da garantia padrão de 1 ano, a Dell oferece a Garantia com atendimento em domicílio, onde se necessário, técnicos serão deslocados até a residência ou local escolhido pelo consumidor.

Como funciona?
Caso haja algum problema com o produto, o consumidor deve entrar em contato com o Suporte Técnico Dell e relatar o fato. Se for preciso substituir algum componente, a Dell agendará uma visita no local.

Como adquirir a Garantia com atendimento em domicílio?
A Dell proporciona a assistência técnica em domicílio a todos os produtos vendidos no varejo brasileiro sem custos extras.

O que está incluso?
Este serviço exclusivo da Dell inclui a cobertura na troca de todas as peças da máquina, exceto software, bateria e fonte de energia. A visita pode ser feita de segunda à sexta (exceto feriado), das 8h às 18h.

Cobertura?
A Garantia com atendimento em domicílio tem cobertura nacional. Atualmente 70% dos consumidores do varejo são atendidos em 24 horas úteis. O consumidor saberá em quanto tempo será atendido ao ligar para o suporte técnico e informar o seu CEP. Mesmo considerando as cidades em que a Dell não atende em 24 horas úteis, ainda possuímos o atendimento em domicílio mais rápido do mercado: 70% em 24 horas, 20% em 48 horas úteis e apenas 10% em um tempo maior.

Quais cidades são atendidas em 24 horas?
O consumidor só saberá em quanto tempo será atendido após contatar o suporte técnico e informar o seu CEP, pois a lista de cidades atendidas em 24 horas varia mensalmente. Atualmente temos cobertura das principais capitais e cidades, totalizando 520 municípios em 14 estados do Brasil.

A visita do técnico poderá ocorrer a partir do próximo dia útil, dependendo da região geográfica do usuário final e da disponibilidade imediata das peças para o reparo. Para solicitar atendimento, o cliente deve ligar para 0800 970 3355 ou 4004 0108 (ligações feitas a partir de celular para as regiões metropolitanas de Porto Alegre, Rio de Janeiro e São Paulo).

A Garantia em Domicílio é válida por 1 ano a partir da data de aquisição do produto.",2021-04-03 17:21:22
,4949,55012900,Notebook Dell Core i7-8565U 8GB 256GB SSD Tela 15.6” Windows 10 Inspiron 3583-AS90P,,https://www.pontofrio.com.br/notebook-dell-core-i7-8565u-8gb-256gb-ssd-tela-15-6-windows-10-inspiron-3583-as90p/p/55012900,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i7-8565U Quad Core 1.8 GHz com Turbo Max até 4.6 GHzBarramento|4 GT/s OPISistema operacional|Windows 10 Home Single Language 64 bits em Português (Brasil)Unidade óptica|Não possuiLeitor de cartão|SDLeitor de cartão|SDHCLeitor de cartão|SDXCLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|HD 720pCaracterísticas Gerais|- Tela LED HD Widescreen Antirreflexo, com resolução de 1366 x 768
- Webcam integrada, com Single Digital Microphone
- Modelo do SSD: SSD PCIe M.2
- Bluetooth 5.0Cache|8 MBChipset|Integrado ao processadorMemória Flash|256 GBTipo de tela|LCD LEDCor|PretoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2400 MHzExpansão da memória até|16 GBDisco rígido (HD)|Não se aplicaPortas USB|2 (3.1), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- ManuaisConexão HDMI|simRede|10/100Softwares inclusos|- Microsoft Office Trial – Versão para experimentação, válida por 30 dias
- Dell Mobile Connect
- Antivírus McAfee 15 meses MultiDevice
Bateria|3 células 42 WhDuração aprox. da bateria (h)|até 8 horas*Outras conexões|RJ45Placa de vídeo|Integrada, Intel UHD GraphicsPlaca de som|Waves MaxxAudio ProTeclado|Português-BR ABNT2, com teclado numérico e resistente a respingosMouse|Touchpad de precisãoTipo de memória|DDR4Observações|*A bateria poderá, dependendo das configurações de uso, proporcionar o tempo de utilização informado acima, sem a necessidade de plugar o notebook na tomada mais próxima.

Garantia em domicílio em 24 horas. Exclusividade Dell.

Válida para todos os produtos lançados no Varejo.

O que é?
Além da garantia padrão de 1 ano, a Dell oferece a Garantia com atendimento em domicílio, onde se necessário, técnicos serão deslocados até a residência ou local escolhido pelo consumidor.

Como funciona?
Caso haja algum problema com o produto, o consumidor deve entrar em contato com o Suporte Técnico Dell e relatar o fato. Se for preciso substituir algum componente, a Dell agendará uma visita no local.

Como adquirir a Garantia com atendimento em domicílio?
A Dell proporciona a assistência técnica em domicílio a todos os produtos vendidos no varejo brasileiro sem custos extras.

O que está incluso?
Este serviço exclusivo da Dell inclui a cobertura na troca de todas as peças da máquina, exceto software, bateria e fonte de energia. A visita pode ser feita de segunda à sexta (exceto feriado), das 8h às 18h.

Cobertura?
A Garantia com atendimento em domicílio tem cobertura nacional. Atualmente 70% dos consumidores do varejo são atendidos em 24 horas úteis. O consumidor saberá em quanto tempo será atendido ao ligar para o suporte técnico e informar o seu CEP. Mesmo considerando as cidades em que a Dell não atende em 24 horas úteis, ainda possuímos o atendimento em domicílio mais rápido do mercado: 70% em 24 horas, 20% em 48 horas úteis e apenas 10% em um tempo maior.

Quais cidades são atendidas em 24 horas?
O consumidor só saberá em quanto tempo será atendido após contatar o suporte técnico e informar o seu CEP, pois a lista de cidades atendidas em 24 horas varia mensalmente. Atualmente temos cobertura das principais capitais e cidades, totalizando 520 municípios em 14 estados do Brasil.

A visita do técnico poderá ocorrer a partir do próximo dia útil, dependendo da região geográfica do usuário final e da disponibilidade imediata das peças para o reparo. Para solicitar atendimento, o cliente deve ligar para 0800 970 3355 ou 4004 0108 (ligações feitas a partir de celular para as regiões metropolitanas de Porto Alegre, Rio de Janeiro e São Paulo).

A Garantia em Domicílio é válida por 1 ano a partir da data de aquisição do produto.",2021-04-03 17:21:22
,4348,1502788053,"Notebook Dell Inspiron i15-3583-UFS1P 8ª Ger. Intel Core i5 8GB 256GB SSD 15.6"" Linux Preto McAfee",,https://www.pontofrio.com.br/notebook-dell-inspiron-i15-3583-ufs1p-8-ger-intel-core-i5-8gb-256gb-ssd-156-quot-linux-preto-mcafee/p/1502788053,,,,Intel core i5,,,,,,,,,,DELL,,Processador|Intel core i5,2021-04-03 17:21:22
,4799,50005140,Notebook Dell Core i7-8565U 8GB 2TB Tela 15.6” Linux Inspiron I15-3583-D5XP,,https://www.pontofrio.com.br/notebook-dell-core-i7-8565u-8gb-2tb-tela-15-6-linux-inspiron-i15-3583-d5xp/p/50005140,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i7-8565U Quad Core 1.8 GHz com Turbo Max até 4.6 GHzSistema operacional|Ubuntu LinuxUnidade óptica|Não possuiLeitor de cartão|SDLeitor de cartão|SDHCLeitor de cartão|SDXCLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|HD 720pCaracterísticas Gerais|- Tela LED HD Widescreen, com antirreflexo e resolução de 1366 x 768
- Webcam HD Widescreen integrada, com Single Digital Microphone
- Conector combo para fone de ouvido / microfone
- Microfone integrado
- Bluetooth 5.0Cache|8 MBChipset|Integrado ao processadorTipo de tela|LCD LEDCor|PretoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2400 MHzExpansão da memória até|16 GBDisco rígido (HD)|2 TB SATA 5400 RPMPortas USB|2 (3.1), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- ManuaisConexão HDMI|simRede|10/100Softwares inclusos|- McAfee e-card 15 meses MultiDeviceBateria|3 células 42 WhDuração aprox. da bateria (h)|até 10 horas*Outras conexões|RJ45Placa de vídeo|Integrada, com tecnologia Intel® UHD Graphics 620Placa de som|Integrada, com tecnologia Waves MaxxAudio ProTeclado|Padrão resistente a respingos, com teclado alfanuméricoMouse|Touchpad de precisãoTipo de memória|DDR4Observações|*O desempenho da bateria varia de acordo com a utilização do usuário.

Garantia em domicílio em 24 horas. Exclusividade Dell.

Válida para todos os produtos lançados no Varejo.

O que é?
Além da garantia padrão de 1 ano, a Dell oferece a Garantia com atendimento em domicílio, onde se necessário, técnicos serão deslocados até a residência ou local escolhido pelo consumidor.

Como funciona?
Caso haja algum problema com o produto, o consumidor deve entrar em contato com o Suporte Técnico Dell e relatar o fato. Se for preciso substituir algum componente, a Dell agendará uma visita no local.

Como adquirir a Garantia com atendimento em domicílio?
A Dell proporciona a assistência técnica em domicílio a todos os produtos vendidos no varejo brasileiro sem custos extras.

O que está incluso?
Este serviço exclusivo da Dell inclui a cobertura na troca de todas as peças da máquina, exceto software, bateria e fonte de energia. A visita pode ser feita de segunda à sexta (exceto feriado), das 8h às 18h.

Cobertura?
A Garantia com atendimento em domicílio tem cobertura nacional. Atualmente 70% dos consumidores do varejo são atendidos em 24 horas úteis. O consumidor saberá em quanto tempo será atendido ao ligar para o suporte técnico e informar o seu CEP. Mesmo considerando as cidades em que a Dell não atende em 24 horas úteis, ainda possuímos o atendimento em domicílio mais rápido do mercado: 70% em 24 horas, 20% em 48 horas úteis e apenas 10% em um tempo maior.

Quais cidades são atendidas em 24 horas?
O consumidor só saberá em quanto tempo será atendido após contatar o suporte técnico e informar o seu CEP, pois a lista de cidades atendidas em 24 horas varia mensalmente. Atualmente temos cobertura das principais capitais e cidades, totalizando 520 municípios em 14 estados do Brasil.

A visita do técnico poderá ocorrer a partir do próximo dia útil, dependendo da região geográfica do usuário final e da disponibilidade imediata das peças para o reparo. Para solicitar atendimento, o cliente deve ligar para 0800 970 3355 ou 4004 0108 (ligações feitas a partir de celular para as regiões metropolitanas de Porto Alegre, Rio de Janeiro e São Paulo).

A Garantia em Domicílio é válida por 1 ano a partir da data de aquisição do produto.",2021-04-03 17:21:22
,3649,15309227,"Chromebook - Led 12,2`` Samsung 2 Em 1 Intel Celeron 3965y Google 4GB Full HD XE521QAB",,https://www.pontofrio.com.br/chromebook-led-122-samsung-2-em-1-intel-celeron-3965y-google-4gb-full-hd-xe521qab/p/15309227,,,,,,,,,,,,,12 meses,Grupo Ribera,,Garantia|12 meses,2021-04-03 17:21:22
,5449,50001249,Notebook Dell Core i7-8565U 8GB 2TB Placa de Vídeo 2GB Tela Full HD 15.6” Windows 10 Inspiron I15-3583-A40B,,https://www.pontofrio.com.br/notebook-dell-core-i7-8565u-8gb-2tb-placa-de-video-2gb-tela-full-hd-15-6-windows-10-inspiron-i15-3583-a40b/p/50001249,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i7-8565U Quad Core 1.8 GHz com Turbo Max até 4.6 GHzSistema operacional|Windows 10 Home Single Language 64 bitsUnidade óptica|Não possuiLeitor de cartão|SDLeitor de cartão|SDHCLeitor de cartão|SDXCLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|HD 720pCaracterísticas Gerais|- Tela LED Full HD Widescreen Antirreflexo, com resolução de 1920 x 1080
- Webcam HD 720p com microfone
- Microfone integrado
- Bluetooth 5.0Cache|8 MBChipset|Integrado ao processadorTipo de tela|LCD LEDCor|BrancoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2400 MHzExpansão da memória até|16 GBDisco rígido (HD)|2 TB SATA 5400 RPMPortas USB|2 (3.1), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- ManuaisConexão HDMI|simRede|10/100Softwares inclusos|- Microsoft Office Trial (versão para experimentação, válida por 30 dias)
- Dell Mobile Connect
- Antivírus McAfee 15 meses MultiDeviceBateria|3 células 42 WhDuração aprox. da bateria (h)|até 8 horas*Outras conexões|RJ45Placa de vídeo|Dedicada, com tecnologia AMD Radeon 520 até 2GB GDDR5 de memória**Placa de som|Integrada, com tecnologia Waves MaxxAudio ProTeclado|Português-BR, padrão ABNT, com teclado numéricoMouse|Touchpad de precisãoTipo de memória|DDR4Observações|*A bateria poderá, dependendo das configurações de uso, proporcionar o tempo de utilização informado acima, sem a necessidade de plugar o notebook na tomada mais próxima.

**A memória dedicada da placa de vídeo fica oculta, pois devido a algumas configurações de fábrica, para economia de energia, a memória dedicada é desativada quando o produto não está conectado à energia elétrica.",2021-04-03 17:21:22
,1997,14486974,"Chromebook  XE500C13-AD2BR Intel Celeron Dual Core 4GB 16GB Tela 11.6"" LED HD Chrome OS Preto",,https://www.pontofrio.com.br/chromebook-xe500c13-ad2br-intel-celeron-dual-core-4gb-16gb-tela-116-quot-led-hd-chrome-os-preto/p/14486974,,,,,,,,,,,,,12 Meses,Itotal,,Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoWebcam integrada|SimSintonizador de TV|nãoCor|PretoConexão s/ fio (wireless)|SimConexão Bluetooth|SimGarantia|12 Meses,2021-04-03 17:21:22
,6049,1505684982,"Notebook Gamer Dell G3 3500-U10P 15.6"" 10ª Geração Intel Core i5 8GB 256GB SSD NVIDIA GTX 1650 Linux",,https://www.pontofrio.com.br/notebook-gamer-dell-g3-3500-u10p-156-quot-10-geracao-intel-core-i5-8gb-256gb-ssd-nvidia-gtx-1650-linux/p/1505684982,,,,,,,,,,,,,,DELL,,,2021-04-03 17:21:22
4749,4499,55006768,Notebook Samsung Core i3-8145U 4G 256GB Tela 13.3'' Windows 10 Home Style S51 NP730XBE-KP1BR - Prata,,https://www.pontofrio.com.br/notebook-samsung-core-i3-8145u-4g-256gb-tela-13-3-windows-10-home-style-s51-np730xbe-kp1br-prata/p/55006768,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i3 8145U (2.10 GHz até 3.90 GHz, 4 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDTamanho da tela|13.3"" Full HD LED	Webcam integrada|SimResolução da webcam|Sim (720p HD)	Características Gerais|- Design surpreendentemente leve, com materiais premium que representam a sofisticação de quem sabe que um Samsung é o melhor cartão de visitas.	
Chipset|Integrado (Intel)	Memória Flash|256 GBCor|PrataConexão s/ fio (wireless)|802.11acDisco rígido (HD)|256 GB SSDPortas USB|1 x USB-C™; 2 x USB 3.0	Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Softwares inclusos|""Link Sharing
Live Message
McAfee Live Safe (60 days trial)
Samsung Gallery
Samsung Flow
Samsung Settings
Studio Plus
Samsung Update
teamPL""	
Bateria|3 Células (55Wh)	Placa de vídeo|Intel® HD Graphics 620	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Retroiluminado por LED""	",2021-04-03 17:21:22
9399,8449,55001661,Notebook Gamer Samsung NVIDIA GeForce GTX 1650 Core i7-9750H 16GB 1TB 256GB SSD Tela Full HD 15.6” Windows 10 Odyssey NP850XBD-XG2BR,,https://www.pontofrio.com.br/notebook-gamer-samsung-nvidia-geforce-gtx-1650-core-i7-9750h-16gb-1tb-256gb-ssd-tela-full-hd-15-6-windows-10-odyssey-np850xbd-xg2br/p/55001661,,,,,,,,,,,,,,Pontofrio,,"Tipo|Notebook GamerProcessador|Intel® Core™ i7-9750H Hexa Core 2.60 GHz com Turbo Max até 4.50 GHzSistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|NãoLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|VGA	Características Gerais|- Tela PLS Full HD LED Antirreflexiva, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Efeitos de áudio: Dolby Atmos
- Alto-falantes: 3W Estéreo (1.5W x 2)
- Microfone integrado
- Bluetooth 5.0Cache|12 MB L3Sintonizador de TV|nãoChipset|Integrado (Intel HM370)	Memória Flash|256 GBTipo de tela|LCD LEDCor|PrataConexão s/ fio (wireless)|802.11acConexão s/ fio (wireless)|SimConexão Bluetooth|SimMemória RAM|16 GB DDR4 2666 MHz	Expansão da memória até|32 GBDisco rígido (HD)|1 TB 5400 RPMPortas USB|1 (Tipo-C), 3 (3.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook Gamer
- Fonte adaptadora
- Guias de usuário
- Certificado de garantiaConexão HDMI|simRede|10/100/1000Softwares inclusos|- Samsung Settings
- Samsung Update
- Samsung RecoveryBateria|4 células 54 WhOutras conexões|RJ45Placa de vídeo|Dedicada, com tecnologia NVIDIA GeForce GTX 1650 até 4GB GDDR5 de memória*Placa de som|Integrada, com HD (High Definition) AudioTeclado|Retroiluminado, padrão Português-BR, com teclado numérico integradoMouse|ClickpadTipo de memória|DDR4Slot de expansão|2 slots (ocupados)	Observações|*A memória dedicada da placa de vídeo fica oculta, pois devido a algumas configurações de fábrica, para economia de energia, a memória dedicada é desativada quando o produto não está conectado à energia elétrica.",2021-04-03 17:21:22
,3629,55008236,Notebook Samsung Book E30 Intel Core i3-10110U 10ª Geração 4GB 1TB 15.6'' Windows 10 Home NP550XCJ-KT2BR – Branco,,https://www.pontofrio.com.br/notebook-samsung-book-e30-intel-core-i3-10110u-10-geracao-4gb-1tb-15-6-windows-10-home-np550xcj-kt2br-branco/p/55008236,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i3-10110U Processor(2.10 GHz up to 4.10 GHz 4 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" FHD LED antirreflexiva	Webcam integrada|SimCaracterísticas Gerais|Total de Memória; 4 GB	
Tipo de Memória; DDR4 (4 GB x 1)	
Máx. Memória Suportada	32 GB	
Slots:2 slots (1 livre)	
HDD ou SSD ou e.MMC: 1 TB	
Rotação do HDD (RPM): 5400 RPM	
Slots / Baias: 1 slot m.2 (livre) / 1 baia 2.5"" (ocupada)	
Cor|BrancoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB DDR4 2666 MHzExpansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Dicas de Utilização|Tamanho (Larg x Prof x Alt cm)	35.9 x 24.2 x 1.89 cm	
Peso Notebook + Bateria (kg)	1.94kg*	
Placa de vídeo|Intel® UHD Graphics	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4",2021-04-03 17:21:22
,3649,55008237,Notebook Samsung Book X20 Intel Core i5-10210U 10ª Geração 4GB 1TB 15.6'' Windows 10 Home NP550XCJ-KF0BR - Prata,,https://www.pontofrio.com.br/notebook-samsung-book-x20-intel-core-i5-10210u-10-geracao-4gb-1tb-15-6-windows-10-home-np550xcj-kf0br-prata/p/55008237,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-10210U Processor(1.60 GHz up to 4.20 GHz 6 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" Full HD LED antirreflexiva	Webcam integrada|SimCor|PrataConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB	Expansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltGarantia|12 mesesConexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Dicas de Utilização|Dimensões: 35.9 x 24.2 x 1.89 cm	
Peso: 1.94kg*	
Placa de vídeo|Intel® UHD Graphics	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4Saída Micro HDMI|sim",2021-04-03 17:21:23
,1997,14385652,Notebook Samsung Chromebook Dual-Core N3060 2GB Ram 16GB Tela 11.6 Chrome OS,,https://www.pontofrio.com.br/notebook-samsung-chromebook-dual-core-n3060-2gb-ram-16gb-tela-116-chrome-os/p/14385652,,,,,,,,,,,,,12 meses,Itotal,,Processador|N3060Disco rígido (HD)|16GBGarantia|12 meses,2021-04-03 17:21:23
6999,6599,55001662,Notebook Gamer Samsung NVIDIA GeForce GTX 1650 Core i5-9300H 8GB 1TB Tela Full HD 15.6” Windows 10 Odyssey NP850XBD-XG1BR,,https://www.pontofrio.com.br/notebook-gamer-samsung-nvidia-geforce-gtx-1650-core-i5-9300h-8gb-1tb-tela-full-hd-15-6-windows-10-odyssey-np850xbd-xg1br/p/55001662,,,,,,,,,,,,,,Pontofrio,,"Tipo|Notebook GamerProcessador|Intel® Core™ i5-9300H Quad Core 2.40 GHz com Turbo Max até 4.10 GHzSistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|NãoLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|VGA	Características Gerais|- Tela PLS Full HD LED Antirreflexiva, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Efeitos de Áudio: Dolby Atmos
- Alto-falantes: 3W Estéreo (1.5W x 2)
- Microfone integrado
- Bluetooth 5.0Cache|8 MB L3Sintonizador de TV|nãoChipset|Integrado (Intel HM370)	Tipo de tela|LCD LEDCor|PrataConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 2666 MHzExpansão da memória até|32 GBDisco rígido (HD)|1 TB 5400 RPMPortas USB|1 (Tipo-C), 3 (3.0)Tensão/Voltagem|BivoltGarantia|12 meses Conteúdo da Embalagem|- Notebook Gamer
- Fonte adaptadora
- Guias de usuário
- Certificado de garantiaConexão HDMI|simRede|10/100/1000Softwares inclusos|- Samsung Settings
- Samsung Update
- Samsung Recovery	
Bateria|4 células 54 WhOutras conexões|RJ45Placa de vídeo|Dedicada, com tecnologia NVIDIA GeForce GTX 1650 até 4GB GDDR5 de memória*Placa de som|Integrada, com HD (High Definition) Audio	Teclado|Retroiluminado, padrão Português-BR, com teclado numérico integradoMouse|ClickpadTipo de memória|DDR4Slot de expansão|2 slots (1 livre)	Observações|*A memória dedicada da placa de vídeo fica oculta, pois devido a algumas configurações de fábrica, para economia de energia, a memória dedicada é desativada quando o produto não está conectado à energia elétrica.",2021-04-03 17:21:23
,3189,14536920,Notebook Samsung Dual Core 4GB 128GB SSD Tela Full HD 13.3” Windows 10 Flash F30 NP530XBB-AD2BR,,https://www.pontofrio.com.br/notebook-samsung-dual-core-4gb-128gb-ssd-tela-full-hd-13-3-windows-10-flash-f30-np530xbb-ad2br/p/14536920,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Celeron® N4000 Dual Core 1.10 GHz até 2.60 GHzSistema operacional|Windows 10 HomeUnidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|Sim - impressão digitalTamanho da tela|13.3""Webcam integrada|SimResolução da webcam|640 x 480Características Gerais|- Tela LED Full HD Widescreen Antirreflexo, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Alto-falantes: 3W estéreo (1.5W x 2)
- Efeitos de Áudio: SoundAlive
- Microfone integrado
- Bluetooth 5.0Cache|4 MBChipset|Integrado (Intel)Memória Flash|128 GBTipo de tela|LCD LEDCor|BrancoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB DDR4 2133 MHzExpansão da memória até|Não expansívelDisco rígido (HD)|Não se aplicaPortas USB|1 (Tipo-C), 1 (3.0), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Fonte adaptadora
- Guias de usuário
- Certificado de garantiaConexão HDMI|simSoftwares inclusos|- Samsung Settings
- Samsung Update
- Samsung Recovery
- Wi-Fi TransferPlaca de vídeo|Integrada, com tecnologia Intel® UHD Graphics 600Placa de som|Integrada, com HD (High Definition) AudioTeclado|Padrão US International (Retro Design)Mouse|Touchpad, com suporte à função multi-toquesTipo de memória|DDR4",2021-04-03 17:21:23
